name,lat,lng,type,state,district,code
Devipada,19.2240357,72.8643251,train_station,,,
Rashtriya Udyan,19.2348129,72.8630608,train_station,,,
Ovaripada,19.2431487,72.8641377,train_station,,,701
Hansdiha,24.6115439,87.0854735,train_station,,,HSDA
Palāsthali,23.8359578,87.0529807,train_station,,,PSME
Lekhraj Market,26.8709686,80.9738961,train_station,,,
Munshipulia,26.8879654,80.9959863,train_station,,,
Indira Nagar,26.8727659,80.9909732,train_station,,,
Bhootnath Market,26.8722368,80.9823474,train_station,,,
Badshah Nagar,26.8706977,80.9610133,train_station,,,
IT College,26.8710268,80.9456475,train_station,,,
Vishwavidyalaya,26.865529,80.9395458,train_station,,,
KD Singh Babu Stadium,26.8539449,80.9368084,train_station,,,
Hazratganj,26.8500335,80.9415944,train_station,,,
Dumka,24.2898469,87.2551882,train_station,,,DUMK
Ahmadpur Junction,23.8326766,87.6928046,train_station,,,AMP
Chowhatta,23.8249311,87.7518997,train_station,,,CWT
Labpur,23.8125628,87.8057,train_station,,,LBP
Daskalgram,23.7511123,87.9268908,train_station,,,DLM
Kirnahar,23.7640027,87.8805402,train_station,,,KNHR
Nirol,23.7314819,88.0156897,train_station,,,NXL
Komarpur,23.7343657,87.9970457,train_station,,,KMPR
Gopalpurgram,23.819963,87.7809642,train_station,,,GPLG
Gnandas Kandra,23.7393279,87.969321,train_station,,,GNND
Nabagram Kankurhati Halt,23.6609224,88.1011496,train_station,,,NBKH
Ambalgram,23.6928129,88.0791214,train_station,,,ABGM
Pachandi,23.7224343,88.0507469,train_station,,,PNDI
Daud Khan,27.8300298,78.0986631,train_station,,,DAQ
Train Station,27.8045482,78.1027736,train_station,,,
Mandrak,27.7683005,78.1102596,train_station,,,MXK
Aligarh Junction,27.8888068,78.0747358,train_station,,,ALJN
Train Station,28.4893383,77.5783561,train_station,,,
Garh Jaipur,23.4143362,86.1472763,train_station,,,GUG
Mirza Cheuki Railway Station,25.2590718,87.4966353,train_station,,,MZC
Pirpainti,25.2900363,87.4211285,train_station,,,PPT
Ammapali,25.2716621,87.4592493,train_station,,,AMPL
Mohanpur,24.4891404,86.7860967,train_station,,,MHUR
Chunbhati,26.8435299,88.3412109,train_station,,,CBS
Rajmahal,25.054054,87.8342503,train_station,,,RJL
Kottekad,10.8161738,76.6933112,train_station,,,KTKU
Ashti,18.8378043,75.1818962,train_station,,,NHAT
Maharajpur,25.2070836,87.7469994,train_station,,,MJP
Dhanpatdih,24.417131,86.9150667,train_station,,,DPDH
Numaligarh,26.6095389,93.8628504,train_station,,,NMGY
Vidyasagar,24.0832519,86.7042031,train_station,,,VDS
Langcholiet railway station,25.7583156,93.3076183,train_station,,,LCT
Nailalung railway station,25.7729148,93.387018,train_station,,,NLN
Bar Langfer S railway station,25.7549185,93.2436485,train_station,,,BRLF
Lahing,26.7412014,94.4371491,train_station,,,LH
Seleng Hat,26.78379,94.482874,train_station,,,SLX
Kampur railway station,26.1605194,92.6573324,train_station,,,KWM
Jamunamukh,26.1094687,92.7405312,train_station,,,JMK
Jugijan railway station,26.0393796,92.8027958,train_station,,,JGJN
Barua Bamungaon,26.6691375,93.9838504,train_station,,,BBGN
Rajgram,24.5451069,87.867761,train_station,,,RJG
Pakur,24.6379647,87.8558666,train_station,,,PKR
Tilbhita,24.6755818,87.8426537,train_station,,,TBB
Train Station,30.0082402,77.4520764,train_station,,,
Train Station,28.2434075,77.8296865,train_station,,,
Bulandshahr,28.3931087,77.847953,train_station,,,BSC
Gulaothi,28.5815658,77.8013509,train_station,,,GLH
Bechimari,26.3574273,90.5222958,train_station,,,BCMR
Chapar,26.2753278,90.4378626,train_station,,,CHAA
Awangkhal,24.8317856,93.5630089,train_station,,,AWGKL
Noney,24.8590605,93.6327463,train_station,,,NONEY
Haochong,24.8383213,93.7178287,train_station,,,HACHN
Phayeng,24.8195117,93.8205385,train_station,,,PHYNG
Imphal,24.7639447,93.8654977,train_station,,,IMPAL
Maulkhang,23.9012663,92.6640593,train_station,,,MLKNG
Kwanpui,23.9951904,92.6453589,train_station,,,KWNPI
Hortoki,24.0778717,92.6282269,train_station,,,HRTK
Sukhovi,25.7602149,93.7125172,train_station,,,SKHV
Dhansiripar,25.7821432,93.6354232,train_station,,,DSPR
Molvom,25.7427091,93.8501834,train_station,,,MLVOM
விம்கோ நகர் டிப்போ,13.1839706,80.3089939,train_station,,,
Lanela,27.1012147,70.8262074,train_station,,,LNLA
Velpuru,16.1406035,79.8533209,train_station,,,VLPNT
Rompicherla,16.2390469,79.8956224,train_station,,,RMPCL
Nemalipuri,16.4257135,79.9335656,train_station,,,NKRKL
Kungalagunta,16.2938337,79.9051837,train_station,,,KNKGT
Sealdah,22.5666059,88.3697815,train_station,,,SDHM
Subhagpur,27.1728313,81.9767251,train_station,,,SUBR
Intiyathok,27.2934442,82.0359486,train_station,,,ITE
Bhawanipur Kalan,27.349969,82.0826959,train_station,,,BWP
Mahtha Bazar,27.4250903,82.9304185,train_station,,,MHBZ
Mahadev Buzurg,27.4801817,82.8447112,train_station,,,MHBG
Shohratgarh,27.3920641,82.9568893,train_station,,,SOT
Khairatiya Bandh Road,28.3447469,81.0393365,train_station,,,KYBR
Dudhwa,28.5089313,80.673172,train_station,,,DDW
Bichia,28.306238,81.1541431,train_station,,,BIC
Manjhra Purab,28.2749,81.0516532,train_station,,,MJPB
Murthiha,28.1825342,81.2720275,train_station,,,MUH
Babaganj,27.9608174,81.5661773,train_station,,,BBJ
Raibojha,27.9692428,81.4728445,train_station,,,RBJ
Matera,27.7838044,81.5547645,train_station,,,MT
Mailani Junction,28.2845513,80.3477245,train_station,,,MLN
Challaghatta,12.8973539,77.4612877,train_station,,,
Silk Institute,12.8617298,77.5299545,train_station,,,APTS
Thalaghattapura,12.8714097,77.5383958,train_station,,,TGTP
Vajarahalli,12.8774369,77.5447414,train_station,,,VJRH
Doddakallasandra,12.8846435,77.5527546,train_station,,,
Konanakunte Cross,12.8889671,77.5626665,train_station,,,
Mandi House,28.6255149,77.2341926,train_station,,,MDHS
Ernakulam D Cabin,9.9799466,76.3022282,train_station,,,ERSD
Hendegir,23.6976543,85.1770583,train_station,,,HNDR
Dabri Mor - Janakpuri South,28.61572,77.0851893,train_station,,,DBMR
Thakurbari Railway Station,26.797227,92.7000432,train_station,,,TKTB
Vadakara railway station,11.5939512,75.5870297,train_station,,,BDJ
Majhola Pakarya,28.8208101,79.8918673,train_station,,,MJZ
Handia Khas,25.3569698,82.1910462,train_station,,,HDK
Matokhar,25.131954,85.8063126,train_station,,,MTKHR
Sarsa Jamalpur,25.1842336,85.7829988,train_station,,,SSJMP
Patalpani Waterfall,22.5052358,75.7995547,train_station,,,
Dakshineshwar,22.6540325,88.3637533,train_station,,,
Kayamkulam Junction,9.1813015,76.5121004,train_station,,,KYJ
Rainbow Metro Station,28.5743583,77.3782348,train_station,,,
Sonarpur Junction,22.443192,88.4303414,train_station,,,SPR
Pimpri Chinchwad Municipal Corporation (PCMC),18.6293185,73.8032857,train_station,,,
Shantirbazar Railway Station,23.3224074,91.5322665,train_station,,,STRB
Kahiliya,27.7749413,79.9602028,train_station,,,KH
Pt Ram Prasad Bismil,27.811223,79.958369,train_station,,,PRPM
Jamuguri,26.3861147,93.9591679,train_station,,,JMI
Kalubathan,23.7591824,86.6614869,train_station,,,KAO
Lalsot,26.54919,76.3549929,train_station,,,LLSOT
Binauri,26.5149152,76.3655902,train_station,,,BINRI
Mandawari,26.4742984,76.4256656,train_station,,,MNDWR
Piplai,26.5084502,76.5516345,train_station,,,PPALI
Bamanwas,26.5349707,76.5786288,train_station,,,BMNWS
Khuntla,26.5163959,76.659065,train_station,,,KHNTL
UDei Kalan,26.515471,76.7159923,train_station,,,UDKLN
Bagma,23.555555,91.4214589,train_station,,,BAGMA
Jirighat,24.8040772,93.1076785,train_station,,,JIGT
Moinarband,24.8538743,92.8340336,train_station,,,MRBD
Atamanda,28.5643825,79.463553,train_station,,,AMA
Sarkara,29.1613555,79.0633994,train_station,,,SKX
Hempur Ismail,29.1754153,78.9967587,train_station,,,HPIL
Sandai,28.569098,80.0058311,train_station,,,SNDY
Mighauna,28.2366465,79.8293089,train_station,,,MIW
Pratabpur,28.5664305,79.8312497,train_station,,,PTPR
Rawat Ganj,26.9565877,83.2860341,train_station,,,RJ
Jhamat,27.2054946,83.3439602,train_station,,,JLT
Purandarpur,27.1842693,83.328783,train_station,,,PVR
Lehra,27.1685671,83.2284212,train_station,,,LER
Kauriaa Jungle,26.8771857,83.301889,train_station,,,JKI
Gauri Sriram,26.7698805,84.1874605,train_station,,,GSRM
Sher,26.3559494,84.6161566,train_station,,,SHER
Paterhi,25.917719,84.8007771,train_station,,,PEE
Banni Mahamman Patti,25.8899707,84.7776509,train_station,,,BMPT
Nunkhar,26.4255583,83.8799955,train_station,,,NRA
Kusmhi,26.7002533,83.4950862,train_station,,,KHM
Unaula,26.7864757,83.4696637,train_station,,,UNLA
Lakshmiganj,26.9302585,83.7826383,train_station,,,LIJ
Kath Kuiyan,26.8569753,84.0483398,train_station,,,KKT
Chaf,26.8221287,84.1038136,train_station,,,CHAF
Kasturi,27.1407595,81.7519007,train_station,,,KSR
Ramchaura,26.9959139,83.2690049,train_station,,,RCRA
Miranpur Katra,28.0368112,79.6753342,train_station,,,MK
Bartara,27.8291486,80.0242716,train_station,,,BRTA
Neri,27.6884547,80.3945219,train_station,,,NERI
Katili,27.6164334,80.6007197,train_station,,,KATA
Deokali,27.9771663,80.7075625,train_station,,,DEO
Parsehra Mal,27.7218365,80.7298095,train_station,,,PMM
Bhurjiha Baragn,27.6318316,80.7254619,train_station,,,BUGN
Tappa Khajuria,27.5805278,80.776049,train_station,,,TKUR
Ramalpur,27.5383618,80.9065345,train_station,,,RAMR
Shankarpur,27.4338096,81.0219632,train_station,,,SKLP
Munda Gopal Ashram,27.2634959,81.1332138,train_station,,,MGPA
Nisoi,28.291068,79.2378578,train_station,,,NSU
Reoti Bahora Khera,28.3144858,79.1178892,train_station,,,RBK
Karengi,28.3431841,79.0510891,train_station,,,KEG
Jargaon,28.5535165,78.7672911,train_station,,,JRJ
Aliganj,29.1142623,78.9197646,train_station,,,ALJ
Padiya Nagla,29.0727708,78.9024609,train_station,,,PAQ
Roshanpur,29.0312338,78.8826878,train_station,,,RHN
Jalpur,28.9950477,78.8588303,train_station,,,JLQ
Sehal,28.8943737,78.8229381,train_station,,,SEW
Got,28.8451598,78.8206419,train_station,,,GOT
Shahzad Nagar,28.7320502,79.0654541,train_station,,,SAR
Dohna,28.4558062,79.4384654,train_station,,,DOX
Soron Shukar Kshetra,27.883766,78.7492334,train_station,,,SRNK
Kartauli,28.1712702,79.2486145,train_station,,,KRTL
Shukarullahpur,27.449096,79.4697105,train_station,,,SHX
Kaimganj,27.5409268,79.3272648,train_station,,,KMJ
Ballupur,27.5871748,79.1416624,train_station,,,BAPR
Narthar,27.6322655,79.0229694,train_station,,,NHX
Patiali,27.6841812,78.9839974,train_station,,,PTI
Garkha,27.7481566,78.8832733,train_station,,,GRAK
Amila,26.1883364,83.522814,train_station,,,AMD
Ghosi,26.119395,83.544774,train_station,,,GSI
Kopaganj,26.0242748,83.572315,train_station,,,KPJ
Katra,26.8440453,82.20438,train_station,,,KEA
Nawabganj Gonda,26.8701102,82.14902,train_station,,,NGB
Gurli Ramgarhwa,27.1850347,83.7800186,train_station,,,GRRG
Khushal Nagar,26.9878965,83.6987031,train_station,,,KSNR
Mahuawa Khurd,26.8577771,83.6015281,train_station,,,MUUA
Nigatpur,25.2510894,82.7604081,train_station,,,NTU
Kachhwa Road,25.2509172,82.7071221,train_station,,,KWH
Sidhauna Rampur,25.5224038,83.1407614,train_station,,,SARR
Tajpur Dehma,25.728162,83.9302755,train_station,,,TJD
Karimuddin Pur,25.7008351,83.8624822,train_station,,,KMDR
Saheri,25.5608292,83.4563602,train_station,,,SAHR
Rajmalpur Road,25.8934492,83.788921,train_station,,,RJMP
Chilkahar,25.8271001,83.9647918,train_station,,,CHR
Sanwara,25.8419163,83.9203434,train_station,,,SNRA
Sagarpali,25.7579491,84.1000413,train_station,,,SVI
Dal Chapra,25.8279384,84.4273991,train_station,,,DCP
Pirumadara,29.3378368,79.0603924,train_station,,,PRM
Chakarpur,28.9647412,80.0141824,train_station,,,CKK
Banbasa,28.9924394,80.0739935,train_station,,,BNSA
Bahelia Buzurg,28.0377862,80.5334207,train_station,,,BFV
Ramna,24.2396797,83.6063529,train_station,,,RMF
Salai Banwa,24.4382683,83.0103772,train_station,,,SLBN
Paras Pani,24.3901235,83.0343788,train_station,,,PPNI
Muirpur Road,24.2059607,83.0942537,train_station,,,MPF
Karwandia,24.950416,84.0919771,train_station,,,KWD
Khurmabad,24.9774377,83.9460757,train_station,,,KVD
Muthani,25.1420141,83.6617357,train_station,,,MTGE
Kumahu,25.02087,83.8491878,train_station,,,KMGE
Padma,24.2103755,85.3532607,train_station,,,PDMA
Yadudih,24.3298977,85.7014122,train_station,,,YDD
Keshwari,24.2076465,85.8497966,train_station,,,KSHR
Chegro,24.0226318,86.0241229,train_station,,,CEME
Tokisud,23.6785488,85.2389484,train_station,,,TKS
Mangra,23.885159,84.1170807,train_station,,,MAZ
Chianki,23.9780377,84.1118686,train_station,,,CNF
Kajri,24.1252375,84.0667961,train_station,,,KFT
Rajhura,24.1546192,84.0154728,train_station,,,RHR
Tolra,24.1802512,83.928362,train_station,,,TRZ
Jogidih,24.2764011,83.0527713,train_station,,,JGF
Sonbhadra,24.6858125,83.0775378,train_station,,,SBDR
Churk,24.6507587,83.1029967,train_station,,,CUK
Katari,24.9996026,85.2687879,train_station,,,KTRI
Khudaganj Bazar,25.0841483,85.2238201,train_station,,,KDJB
Mira Bigha,25.1307038,84.9877896,train_station,,,MBAH
Tehta,25.1125345,84.9849672,train_station,,,THA
Karona,25.2627664,85.0057744,train_station,,,KRON
Taregna,25.3537065,85.0371858,train_station,,,TEA
Nadwan,25.3963985,85.0657314,train_station,,,NDW
Nadaon,25.567062,84.0181454,train_station,,,NDON
Tarighat,25.5513909,83.6145064,train_station,,,TRG
Chaura BH,24.9085509,86.2932915,train_station,,,CUX
Kusumha Bihar,25.1015659,85.775388,train_station,,,KSMB
Baghi Bardiha,24.949359,85.6230125,train_station,,,BBE
Wazerganj,24.8127883,85.2252188,train_station,,,WZJ
Manjhwe,24.8149846,85.3191022,train_station,,,MZW
Sadipur,24.9313446,85.5882411,train_station,,,XSAD
Karahdih,25.0708289,85.433722,train_station,,,KHDH
Lemuabad,25.4825206,85.7783995,train_station,,,LEB
Parmanandpur,25.7411922,85.134363,train_station,,,PMU
Madhubani,26.3488763,86.0770181,train_station,,,MBI
Ugna,26.2384707,86.0952967,train_station,,,UGNA
Raghubans Nagar,25.7573477,87.0613468,train_station,,,RBN
Sukhsena,25.7945133,87.1161863,train_station,,,SKEN
Sukhasan Kothi,25.8465315,87.1559841,train_station,,,SKHK
Bharat Khand,25.4003303,86.8059693,train_station,,,BRKB
Tilrath,25.4421453,86.0661292,train_station,,,TIL
Majnupur Nawada,25.5443091,85.9251301,train_station,,,MPNH
Naopara Mahishasur,24.3171682,88.1470284,train_station,,,NWMS
Mahipal,24.2975409,88.1763919,train_station,,,MPLE
Morgram,24.3048078,88.0220892,train_station,,,MGAE
Lohapur,24.3023339,87.9634079,train_station,,,LAP
Takipur,24.3052087,87.9072233,train_station,,,TKP
Swadinpur,24.2334016,87.8120894,train_station,,,SDLE
Kurwa,24.2476801,87.2877892,train_station,,,KURV
Kurmahat,24.531437,87.11534,train_station,,,KUMT
Behrajor,24.7705997,87.1907191,train_station,,,BHRJR
Kumradol,24.6619482,87.0646818,train_station,,,KADL
Panjwara Road,24.8767045,87.0137138,train_station,,,PJLE
Telia,24.9056351,86.9764959,train_station,,,TELY
Murahara,24.9140773,86.9335783,train_station,,,MRHA
Punsia,24.9542658,87.0037954,train_station,,,PNSA
Kollikhutaha,25.1911825,86.988182,train_station,,,KKTA
Maheshi,25.2396037,86.7880141,train_station,,,MVV
Kalyanpur Road,25.25411,86.6100293,train_station,,,KPRD
Mirjan,14.5003782,74.4247789,train_station,,,MRJN
Dabolim,15.3871766,73.8515245,train_station,,,DBM
Achirne,16.446684,73.7438935,train_station,,,ACRN
Nandgaon Road,16.3876268,73.7308816,train_station,,,NAN
Kadavai,17.2652928,73.5521906,train_station,,,KDVI
Rameswaram,9.2819518,79.3090043,train_station,,,RMM
Amalanagar,10.5620859,76.1721993,train_station,,,AMLR
Nilambur Road,11.278811,76.2538451,train_station,,,NIL
Shimoga Town,13.9437623,75.5835775,train_station,,,SMET
Gayabari,26.8591957,88.3124774,train_station,,,GBE
Secunderabad Junction,17.4338591,78.502051,train_station,,,SC
Bamhni,20.922678,79.3646285,train_station,,,BMW
Bamhani Banjar,22.4781563,80.3627073,train_station,,,BIV
Barabhati,20.862131,80.0610704,train_station,,,BFF
Arjuni,20.8181861,80.0231121,train_station,,,AJU
Wadegaon,20.7644093,79.9818666,train_station,,,WDG
Lamta,22.1360187,80.1240503,train_station,,,LTA
Dhapewara,21.8724198,80.1912445,train_station,,,DPW
Kanhad Gaon,21.7411956,80.2080949,train_station,,,KNDG
Hatta Road,21.7052761,80.2078579,train_station,,,HTT
Khara,21.6651468,80.2038168,train_station,,,KRXA
Birsola,21.5991121,80.2073386,train_station,,,BRA
Nagradham P.H.,21.5006125,80.1993451,train_station,,,NGDM
Sukli,21.6665432,79.67784,train_station,,,SKLI
Patansaongi,21.3453155,79.0099028,train_station,,,PTS
Takli Bansali P.H.,21.3559993,78.9914647,train_station,,,TKLB
Bothiya,22.3840657,79.9521432,train_station,,,BOYA
Khairranji,22.4206732,80.0462839,train_station,,,KRRI
Dewalgaon,20.911493,80.0873836,train_station,,,DEW
Thiruvananthapuram Central,8.4870167,76.9526408,train_station,,,TVC
Perinad,8.9486074,76.6206762,train_station,,,PRND
Ochira,9.1318373,76.5251596,train_station,,,OCR
Kaladi,10.1653287,76.4275746,train_station,,,KLADI
Sitampet,16.7978196,81.2109483,train_station,,,STPT
Kaikaram,16.8151005,81.364112,train_station,,,KKRM
Marampalli,16.8437897,81.6336063,train_station,,,MRPL
Kesavaram,16.9312968,81.8805667,train_station,,,KSVM
Peddabrahmadevam,16.9909759,82.0787414,train_station,,,PBD
Halakatta,17.0427321,76.9918172,train_station,,,HLKT
Piprithan,26.4788408,88.1243441,train_station,,,PPTN
Taiabpur,26.3842582,88.1606873,train_station,,,TBR
Simraha,26.1935849,87.3222918,train_station,,,SMH
Kumaripur,25.437808,87.6066775,train_station,,,KRMP
Mahiyarpur,25.4130097,87.6136573,train_station,,,MHPR
New Market,17.3734268,78.5031775,train_station,,,
Train Station,25.1015371,82.54583,train_station,,,
Mahabuang,22.7154247,84.9415871,train_station,,,MCZ
Pakra,22.8576643,84.9493951,train_station,,,PKC
Kurkura,22.7908732,84.9271756,train_station,,,KRKR
Thakurpukur,22.4643677,88.3075322,train_station,,,KTKP
Sakher Bazar,22.4748533,88.3099593,train_station,,,
Taratala,22.5076863,88.3203842,train_station,,,KTRT
Joka,22.452347,88.3018236,train_station,,,
Train Station,24.4711959,86.8259329,train_station,,,
Mecheri Road,11.8048616,77.9220267,train_station,,,
Nirman Vihar,28.6364592,77.2868145,train_station,,,NV
Vaishali,28.6496701,77.339575,train_station,,,VASI
Kaushambi,28.6452857,77.3243429,train_station,,,KSHI
Thiruvalla,9.3925672,76.5798493,train_station,,,TRVL
Gundavali,19.1145125,72.8551556,train_station,,,
Mogra,19.1284364,72.8554558,train_station,,,
Jogeshwari (East),19.1429455,72.855185,train_station,,,
Goregaon (East),19.1524492,72.8565966,train_station,,,
Andheri (West),19.1291337,72.8314307,train_station,,,
Lower Oshiwara,19.1406979,72.8317139,train_station,,,
Oshiwara,19.1460351,72.833952,train_station,,,215
Goregaon (West),19.1530241,72.8356664,train_station,,,
Lower Malad,19.1730984,72.8364801,train_station,,,
Malad (West),19.1852851,72.8358611,train_station,,,
Valnai-Meeth Chowky,19.1968293,72.8337752,train_station,,,
Dobh Bhali,28.8803334,76.5237453,train_station,,,DBHL
Maganoor,16.466743,77.4211156,train_station,,,
Talakal,15.3985453,75.986976,train_station,,,TALKL
Modinagar South,28.8177287,77.5567409,train_station,,,A08
Meerut South,28.9047287,77.6328394,train_station,,,A10
Murad Nagar,28.7703816,77.5107041,train_station,,,A07
Modinagar North,28.8434879,77.5831957,train_station,,,A09
Anand Vihar,28.6474707,77.3167989,train_station,,,A02
Manjhi,25.8182136,84.6036637,train_station,,,MHT
Train Station,22.9112574,87.6561088,train_station,,,
Tejnarayanpur,25.3392566,87.7109894,train_station,,,TNPR
Sant Gadge Baba Yavatmal Railway Station,20.3668358,78.0912786,train_station,,,
Naya Raipur,21.2179257,81.8009055,train_station,,,
Kharkhara,28.9082063,76.4250505,train_station,,,
Meham,28.9816326,76.2583834,train_station,,,
Mansarovar Park,28.675385,77.3008678,train_station,,,MPK
Simurali,23.0411833,88.5102622,train_station,,,SMX
Railway station,11.2427327,79.7280992,train_station,,,
Pembarti,17.6929583,79.117144,train_station,,,PBP
Agra Fort Station,27.1749679,78.0222048,train_station,,,
Taj Mahal,27.168399,78.0355997,train_station,,,
Shivaji Nagar,18.532172,73.8496602,train_station,,,
District Court,18.5292042,73.8570209,train_station,,,CVC
Chhatrapati Sambhaji Udyan,18.5201583,73.8474797,train_station,,,
Deccan Gymkhana,18.5164599,73.8443734,train_station,,,
Kulukkallur Railway Station (കുലുക്കല്ലൂർ റെയിൽവേ സ്റ്റേഷൻ),10.8681881,76.2392087,train_station,,,
Punpun Ghat Halt,25.4986858,85.1009198,train_station,,,PNUG
St fatak,21.6622147,70.5294603,train_station,,,
Kashmere Gate,28.6686728,77.228051,train_station,,,
Yashobhoomi Dwarka Sector 25,28.5508323,77.0453073,train_station,,,IICC
Railway Reservation,18.3976987,76.5783974,train_station,,,
Kada Bari Halt,26.4808333,88.7291891,train_station,,,KDX
Jalpaiguri,26.5186255,88.7240129,train_station,,,JPG
Kakdwip,21.881292,88.1939952,train_station,,,KWDP
Kalikapur Railway Station,22.4119432,88.4760043,train_station,,,
New Bamour Gaon,26.3438354,78.091625,train_station,,,NBMGN
Duhai Depot Station,28.7422822,77.4676413,train_station,,,AS2
Duhai,28.7270172,77.4714071,train_station,,,A06
Ghaziabad,28.6725546,77.4137315,train_station,,,A04
Guldhar,28.6995434,77.4457502,train_station,,,A05
CBD Belapur,19.0190075,73.0391304,train_station,,,BEPR
CBD Belapur,19.0205999,73.0402663,train_station,,,
RBI Colony,19.0229846,73.0479433,train_station,,,
Kasturchand Park,21.1543646,79.081477,train_station,,,
Zero Mile,21.1466946,79.0806347,train_station,,,
Sitabuldi,21.1414478,79.0824843,train_station,,,
Chhatrapati Square,21.109139,79.0696114,train_station,,,
Ajni Square,21.1182122,79.0721071,train_station,,,
Ujjwal Nagar,21.0963504,79.0663192,train_station,,,
Jaiprakash Nagar,21.1036395,79.068179,train_station,,,JPN
Airport,21.0862162,79.0637884,train_station,,,
Airport South,21.0790559,79.0605257,train_station,,,
Khapri,21.0493478,79.0478446,train_station,,,
Institute of Engineers,21.1383147,79.0700943,train_station,,,
Jhasi Rani Square,21.1407181,79.0778268,train_station,,,
Rachna Ring Road,21.121523,79.0294117,train_station,,,
Vasudev Nagar,21.1187853,79.0194659,train_station,,,
Bansi Nagar,21.1161997,79.0126033,train_station,,,
Lokmanya Nagar,21.1108046,79.001754,train_station,,,
Shankar Nagar Square,21.1362125,79.0616442,train_station,,,
LAD College,21.1329162,79.054798,train_station,,,
Ambazari Lake,21.1286919,79.0457448,train_station,,,
Subhash Nagar,21.1233162,79.0420532,train_station,,,
Makarpura,22.1639355,73.1506875,train_station,,,
Rishra Railway Station,22.7251859,88.3433628,train_station,,,
Hemanta Mukhopadhyay,22.5148514,88.4014276,train_station,,,
Kavi Sukanta,22.5053017,88.4009957,train_station,,,
Jyotirindra Nandi,22.4956263,88.398449,train_station,,,
Satyajit Ray,22.4846775,88.3926447,train_station,,,
Ballalpur,24.7545045,87.9114602,train_station,,,BQZ
Jamirghata,24.9167012,88.0678654,train_station,,,JMQ
Khaltipur,24.8750732,88.0212969,train_station,,,KTJ
Tildanga,24.7864302,87.873534,train_station,,,TDLE
Biocon Hebbagodi,12.8290325,77.6813744,train_station,,,
Belur Math,22.6313023,88.3505828,train_station,,,BRMH
Shd Ramphal Balhara (Bahu Akbarpur),28.8953667,76.4682072,train_station,,,
Behlba,28.9313784,76.3086185,train_station,,,
Train Station,29.0585471,76.0710928,train_station,,,
DG Corner  Stationery,25.2634583,82.986968,train_station,,,
Achalgank Railway Station,26.4417184,80.5509322,train_station,,,
Mandan Mishra Halt,26.2142419,86.1835186,train_station,,,
DARAGANJ STATION,25.4444263,81.8804967,train_station,,,
Tughlkabad railway station,28.5039869,77.2938193,train_station,,,
mahendragarh railway satation,28.2805901,76.1481938,train_station,,,
sikar railway station,27.6169072,75.1528175,train_station,,Sikar,
Bethuadahari Railway Station,23.6105631,88.3854962,train_station,,,
Mahakaran,22.5720777,88.3505275,train_station,,,MKNA
Howrah,22.5833648,88.3403452,train_station,,,HWHM
Howrah Maidan,22.5838585,88.3339983,train_station,,,HWMM
Majerhat,22.5191466,88.3236555,train_station,,,
Thrippunithura Terminal,9.9505728,76.3517236,train_station,,,
Bund Garden,18.5405933,73.8834394,train_station,,,BUN
Yerwada,18.5453173,73.8866882,train_station,,,
Kalyani Nagar,18.5444806,73.9056979,train_station,,,
Ramwadi,18.5571183,73.9086071,train_station,,,
Esplanade (Line 2),22.5641292,88.3502752,train_station,,,KESP
Kavi Subhash,22.4711093,88.3980989,train_station,,,
Thousand Lights Metro Rail Station - தௌசன்ட் லைட்ஸ் மெட்ரோ ரயில் ஸ்டேஷன்,13.0579367,80.2581872,train_station,,Chennai,
Agra Fort,27.1830031,78.0187128,train_station,,,AF
ramgarhwa rack point,26.8742267,84.7979108,train_station,,east champaran,
JNTU College,17.4986555,78.3888661,train_station,,,
KPHB Colony,17.4938025,78.4017651,train_station,,,
Miyapur,17.4965392,78.3730252,train_station,,,
Victoria Memorial,17.3618537,78.5439302,train_station,,,
Dilsukh Nagar,17.3685518,78.5257172,train_station,,,
L. B. Nagar Metro Station,17.3498286,78.5479138,train_station,,,
Osmania Medical College,17.3823471,78.4811327,train_station,,,
Nampally,17.3923995,78.4701477,train_station,,,
Moosapet,17.4719703,78.4260361,train_station,,,
Lakdi-ka-pul,17.4039063,78.4650247,train_station,,,
Khairatabad,17.4115319,78.4608458,train_station,,,
Irrum Manzil,17.4205559,78.456101,train_station,,,
Gandhi Bhavan,17.3861073,78.4730995,train_station,,,
ESI Hospital,17.4474042,78.4383501,train_station,,,
Erragadda,17.4573276,78.4334618,train_station,,,
Chaitanyapuri,17.368286,78.5359409,train_station,,,
Bharat Nagar,17.4641604,78.4300051,train_station,,,
Balanagar,17.4768224,78.4219645,train_station,,,
Assembly,17.3981092,78.4708176,train_station,,,
Panjagutta,17.4286312,78.4511322,train_station,,,
Train Station,18.4806742,73.9435018,train_station,,,
Poreyahat,24.6875678,87.1732485,train_station,,,PYHT
Behrajor,24.7706364,87.1906463,train_station,,,BHRJR
Qadian,31.8263825,75.3882876,train_station,,Gurdaspur,QDN
Kharaundh,24.6431226,85.4425085,train_station,,,KRUH
Katareah,25.399892,87.196248,train_station,,,KTRH
Katareah,25.4000439,87.1962923,train_station,,,KTRH
Katareah,25.4001057,87.196307,train_station,,,KTRH
Thana Bihpur Junction,25.3936245,86.9356745,train_station,,,THB
Kursela,25.4388058,87.2521158,train_station,,,KUE
Kakni,24.5425656,86.9974816,train_station,,,KAKI
Harlatanr,24.5310976,86.9200891,train_station,,,HRLT
